Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-06-07,3.375679,0.54446495,33.850014,10.580271,1.6869726,17.483625,0.60187006,5.2559404,8.1039715,1.4014096,33.086327,-0.5993328,19.556782,2.0286613,1.3903784,0.38073036,118.41403,8.022999,4.5804214,0.83988285,2.0364788,-0.38120788,3.3545208,9.580211,0.5264076,1.1624372,-0.20145749,47.855705,-0.00019105524,6.3875275,1.3747683,32.18186,49.426525,1.5982758,7.4846973,0.42956787,5.5017314,9.537505,6.60493,83.50025
2020-06-08,3.438064,0.5250239,34.058453,10.752507,1.7110716,17.573334,0.5959551,5.294052,8.224728,1.3977221,33.31064,-0.5672238,19.745907,2.0634713,1.39696,0.37688687,119.41248,8.131983,4.622419,0.86351377,2.0564,-0.36443508,3.3703885,9.702006,0.52029276,1.1733184,-0.17812194,48.303246,-0.011922486,6.4373674,1.3723344,32.47684,49.842762,1.6328045,7.581728,0.42893696,5.5764256,9.615141,6.6405005,83.640236
2020-06-09,3.4610722,0.520206,34.126804,10.816788,1.7172041,17.610426,0.597099,5.305888,8.268064,1.3969156,33.384083,-0.55896133,19.812807,2.0759914,1.4002433,0.37618813,119.712845,8.172148,4.6310825,0.8687118,2.0674946,-0.35927814,3.378734,9.741016,0.5196261,1.1784284,-0.17056726,48.448692,-0.015261121,6.457787,1.3733889,32.576466,49.977913,1.6419098,7.6198654,0.42788514,5.6024675,9.633473,6.650577,83.67597
2020-06-10,3.412836,0.53291684,33.971046,10.677409,1.7004827,17.536253,0.5990869,5.276746,8.172878,1.3991718,33.2158,-0.5809836,19.664825,2.0487473,1.3939072,0.37829992,118.985016,8.086126,4.6037173,0.8538965,2.0479224,-0.37097216,3.3630013,9.649748,0.5231015,1.1695162,-0.18723963,48.11331,-0.006829612,6.4149795,1.3726043,32.350525,49.66766,1.6182549,7.5397005,0.42892644,5.5429316,9.581326,6.62567,83.584694
2020-06-11,3.2435558,0.5638654,33.387756,10.261834,1.6596793,17.20177,0.5793183,5.194168,7.888939,1.3975403,32.603477,-0.6206266,19.17689,1.9676523,1.3698711,0.38397062,116.60512,7.8067904,4.538063,0.8218012,1.9738994,-0.40522707,3.2997165,9.381199,0.521107,1.1206906,-0.23771538,46.991226,0.009665906,6.2788014,1.3684896,31.604954,48.5772,1.5567114,7.287017,0.43449146,5.387041,9.445764,6.5251293,82.873886
2020-06-12,3.2507877,0.565294,33.034184,10.295086,1.6430155,17.135637,0.59764755,5.1577234,7.8580317,1.384202,32.29681,-0.63413244,19.035912,1.9485897,1.3686686,0.38240707,115.25022,7.7656627,4.486456,0.7819191,1.992161,-0.40501386,3.3118887,9.291716,0.5251149,1.127623,-0.24109258,46.558582,0.01968009,6.2630534,1.368983,31.362036,48.117268,1.5305651,7.286833,0.4303643,5.357359,9.303237,6.44995,81.88904
2020-06-13,3.314987,0.5374059,33.01717,10.408006,1.6488845,17.075247,0.59108377,5.1454954,7.962726,1.3644359,32.270008,-0.57977384,19.10492,1.9909822,1.362857,0.37549147,115.261185,7.8618426,4.468527,0.8234538,2.0154426,-0.37100536,3.2893157,9.367046,0.5154048,1.1341387,-0.1935791,46.65496,8.909404e-05,6.2729516,1.3509383,31.430565,48.16285,1.5603099,7.3557396,0.4152077,5.405226,9.315163,6.4222093,81.21592
2020-06-14,3.2427385,0.54395366,32.745434,10.206718,1.6318935,16.886784,0.57551795,5.101511,7.8402586,1.3591672,31.97518,-0.5831605,18.876314,1.9605196,1.3474071,0.37583458,114.17702,7.7417183,4.438236,0.8244723,1.9766741,-0.37866342,3.245233,9.255284,0.51057315,1.1098324,-0.20572789,46.139633,0.0024113357,6.199933,1.3408529,31.07923,47.656437,1.5408692,7.234414,0.41493955,5.334473,9.266771,6.3721285,80.78504
2020-06-15,3.405696,0.5052768,33.434376,10.661051,1.7032498,17.309423,0.5798291,5.230815,8.109998,1.3675872,32.750126,-0.5519053,19.410833,2.0182042,1.3753272,0.36645794,117.35287,7.992864,4.5947556,0.84178907,2.0192106,-0.35653228,3.3322577,9.554792,0.5067673,1.1584686,-0.17785956,47.517387,-0.0054344162,6.341285,1.3437703,31.973145,49.01098,1.6193964,7.476096,0.43051457,5.497218,9.473637,6.526002,82.028595
2020-06-16,3.4584596,0.5141494,33.81055,10.78468,1.6973065,17.437958,0.5969929,5.2543583,8.253117,1.378014,33.057625,-0.5378633,19.668701,2.0803516,1.3894933,0.37421077,118.42692,8.151018,4.563301,0.87501425,2.0771902,-0.34510273,3.3478136,9.679607,0.51552457,1.1705713,-0.15124194,47.99863,-0.022045411,6.424144,1.3631572,32.303726,49.489567,1.6305997,7.601351,0.41364864,5.5830903,9.5389385,6.566509,82.58165
2020-06-17,3.4031298,0.5103176,33.723526,10.638631,1.7110684,17.397709,0.57602537,5.2578106,8.129643,1.3815504,33.003765,-0.5549423,19.52696,2.0302482,1.3794734,0.36920738,118.37046,8.026015,4.624924,0.8617034,2.013171,-0.36046284,3.3332248,9.613377,0.50891274,1.1591395,-0.17974968,47.855564,-0.008769542,6.3601985,1.3482176,32.16808,49.382,1.6314048,7.482401,0.4333633,5.513794,9.565302,6.587578,82.895134
2020-06-18,3.5411363,0.49482056,34.37129,11.031158,1.7465221,17.717249,0.59044796,5.3503485,8.417766,1.3911221,33.64938,-0.5181389,20.041473,2.1192079,1.4077536,0.37085706,120.896614,8.307498,4.680705,0.8982005,2.0926542,-0.33700025,3.3971882,9.889759,0.5119504,1.1929442,-0.13982238,48.98852,-0.029822402,6.517189,1.3688357,32.932312,50.478157,1.6848817,7.7398615,0.42645723,5.692902,9.724527,6.6914973,83.79845
