Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-06-07,157.88382,-2.3493764,-4.1753263,-4.9819574,4.9062595,47.826786,7.482225,4.398906,107.01254,-7.373095,2.157284,68.76261,0.0015995963,97.9688,22.067976,5.521953,-0.17251565,1959.1493,-1.3296895,4.380664,2.0931947,-2.6411,-2.2835224,-0.017884195,-1.6101193,6.757818,0.78271186,-7.8017025,436.48508,19.766302,-4.671357,351.937,57.578094,-1.7584924,295.51492,365.32455,63.383274,71.74729,1.9420015,34.811245,32.54485,61.27465,-2.7301207,-1.6439408,-4.5973177,19.164373,31.80023,69.4916,-1.5366625,-3.5952363,-1.7154477,35.933052,-0.8660904,83.95115,-6.560485,-0.23841195
2020-06-08,157.0755,-2.2440784,-3.8834972,-4.862361,4.868029,48.294403,7.332796,4.293433,108.410065,-7.264441,2.0546668,68.142715,0.008030431,99.28988,22.484396,5.4582224,-0.12513399,1944.643,-0.7261421,4.55309,2.0585768,-2.5907426,-1.7579131,-0.012707368,-1.5784788,7.1567545,0.8090861,-7.5707836,435.27124,20.234365,-4.571334,351.56714,59.69929,-1.7063466,297.22266,362.1252,63.111256,73.47329,2.1320503,34.62033,33.040443,62.29083,-2.4714985,-1.5361212,-4.505076,19.243053,31.492622,71.3219,-1.5503571,-3.5291011,-1.6811649,36.381157,-0.82682085,83.80913,-6.29837,0.0070886826
2020-06-09,159.35284,-2.389847,-3.61143,-4.880968,4.99483,50.107796,7.600472,4.294983,112.99888,-7.404492,1.5993093,69.6614,-0.17008117,104.86258,24.165525,5.5200186,-0.1478164,1978.4521,0.27631193,5.186328,1.9114581,-1.9837703,-0.7585523,-0.05951318,-1.748412,7.886881,0.8300096,-7.142143,447.31952,21.274305,-4.9900293,362.64532,63.443428,-1.9837357,309.0111,367.91193,64.33634,79.0041,2.8639736,35.18912,35.139412,65.308266,-1.9746253,-1.667528,-4.4049644,19.993937,31.621147,76.06533,-1.948302,-3.376338,-1.3582197,38.365524,-0.5456789,86.20345,-6.011803,0.6266794
2020-06-10,160.65454,-2.4463737,-3.4704583,-4.8877516,5.056323,51.007946,7.6692605,4.300131,115.33119,-7.4429092,1.40698,70.352486,-0.2581122,107.49929,24.853634,5.555274,-0.15893988,1997.0288,0.7167474,5.4846687,1.8432803,-1.7774848,-0.36813414,-0.07970315,-1.8226926,8.24303,0.8291137,-7.003915,453.54996,21.723763,-5.1499906,368.24432,65.419106,-2.084624,315.08423,370.99405,64.95043,81.644516,3.1864014,35.49381,36.048298,66.78943,-1.7638142,-1.7085084,-4.376849,20.292934,31.708553,78.40618,-2.1108592,-3.3271446,-1.2292362,39.202293,-0.4459268,87.37353,-5.8579564,0.90382665
2020-06-11,158.97205,-2.1255472,-3.2415352,-4.7156134,4.9429226,50.759605,7.2477503,4.1496267,114.87228,-7.1767964,1.6723876,68.3322,-0.06792124,105.34985,24.17712,5.401381,-0.061669044,1957.9076,0.87760884,5.2417517,1.9163746,-2.3030503,-0.38209313,-0.019433834,-1.6005436,8.415827,0.86937976,-7.1111007,443.8327,21.879787,-4.65916,360.05203,66.73551,-1.7190039,309.64636,363.43427,64.080574,79.96925,2.8602848,35.07536,35.194958,66.569374,-1.8112965,-1.3945929,-4.3297806,19.968277,31.429863,78.00316,-1.7887133,-3.4065645,-1.5013216,38.410534,-0.6435877,85.6888,-5.7253137,0.83260864
2020-06-12,158.91226,-2.120881,-3.4081678,-4.7256584,4.93313,50.496334,7.252025,4.1365113,114.26383,-7.186306,1.6966465,68.18753,-0.021993386,104.564804,23.880402,5.410952,-0.059960455,1955.9634,0.6211764,5.138091,1.9432211,-2.439987,-0.6535552,-0.02607312,-1.5735588,8.2844715,0.8275293,-7.164241,442.77316,21.594965,-4.6010733,358.97055,66.2314,-1.689672,308.219,363.2217,63.898415,79.11249,2.7686932,34.91798,34.884567,66.09322,-1.9714882,-1.3786864,-4.381485,19.803795,31.258682,77.47856,-1.7240783,-3.418337,-1.5991911,38.120056,-0.7058017,85.49917,-5.8678274,0.69139886
2020-06-13,160.03113,-2.2833064,-3.0721028,-4.7649603,4.988121,51.743958,7.58744,4.179712,117.104866,-7.2834506,1.2663114,69.595985,-0.22133371,108.948784,25.338867,5.394322,-0.12348229,1980.8683,1.5327117,5.6640415,1.7634578,-1.7115638,0.28916326,-0.08010909,-1.7258066,8.815866,0.84459794,-6.745534,451.9865,22.464064,-5.051265,367.55756,68.03627,-1.9730517,316.798,367.54294,64.842445,83.4335,3.4180915,35.468155,36.65824,68.1675,-1.4159372,-1.5312364,-4.257901,20.466785,31.590113,80.49868,-2.1155024,-3.3065622,-1.2213854,39.72554,-0.42490315,87.26104,-5.534499,1.2147902
2020-06-14,163.31215,-1.7555928,-2.446189,-4.641101,4.957338,54.388016,7.6521096,3.5444179,123.0335,-6.8401227,1.0319701,71.182945,0.1539352,115.412476,27.678423,5.1657753,0.112597935,2015.6387,3.529455,5.9588594,1.5966883,-1.3825703,1.721741,-0.31673196,-1.2972671,8.938222,1.108814,-6.1143785,462.70132,23.844112,-4.2885823,378.20245,72.670166,-1.5514497,328.8697,374.30273,66.10542,90.006584,3.7729397,35.76654,39.175705,72.07322,-1.0140584,-0.50174505,-4.149462,21.610184,32.627426,84.50309,-1.7578114,-2.9405215,-1.9798509,43.056534,-0.4131256,89.87959,-5.416261,1.1095006
2020-06-15,165.50331,-2.3461971,-1.9313085,-4.692977,5.1310506,56.86969,8.315315,3.8007808,129.29692,-7.230084,0.08311659,74.11452,-0.4527518,124.83407,30.709526,5.3486333,-0.077084415,2066.2664,5.1614733,7.254985,1.2538897,0.25097525,3.6685932,-0.38093653,-1.8805152,10.268352,1.1589085,-5.216279,483.08582,25.469608,-5.5161777,397.14273,77.13695,-2.3598447,347.98218,382.83072,67.99566,99.47137,5.3587165,36.82138,42.91006,76.45692,0.14414476,-1.2215973,-3.9196236,22.901537,32.697735,91.98623,-2.8026536,-2.6312299,-0.94605,46.2257,0.28748235,93.73045,-4.701876,2.5206003
2020-06-16,166.33102,-2.368154,-1.5294363,-4.548666,5.165423,58.51966,8.241026,3.721276,133.90836,-7.220874,-0.2941667,74.61676,-0.5816255,130.08105,32.216137,5.4036527,-0.018219374,2077.5422,6.3166723,7.916095,1.1258576,0.6641092,4.824331,-0.35442305,-2.0099256,11.207486,1.244556,-4.740203,491.12546,26.501017,-5.7009788,405.21124,81.94425,-2.508675,358.5552,383.966,68.55678,105.16327,6.071209,36.972218,44.807922,79.51484,0.7115363,-1.2886132,-3.7495701,23.42858,32.254784,97.29865,-3.097379,-2.4047406,-0.6719126,47.95373,0.5668733,95.3617,-4.200432,3.2576137
