Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-06-09,2.1162188,0.11264699,26.853907,0.8772509,-0.16774714,6.2542524,-0.69098413,2.6450474,0.6815671,-0.026347473,27.94349,-0.33136657,4.096828,-0.844253,1.1518108,1.0307387,44.201057,0.723012,0.22210205,2.8762665,1.2728981,-0.91643125,0.51273346,-1.7610316,1.423064,1.0398335,-1.4970886,11.5107,-0.23927343,1.1815667,-0.14823191,11.808646,19.70914,0.8420888,3.2356386,-0.35116634,0.4977342,4.9850693,0.7835058,161.36488
2020-06-10,0.68514365,-0.14170846,0.8886337,0.4328828,1.3485466,-1.3304174,0.098138936,0.37551886,-1.0201449,0.46581692,1.7157426,0.14563406,5.932454,0.4120723,0.015358448,0.7197626,-5.6734853,1.9639277,0.07655862,-0.26485738,0.494511,-1.1582859,0.14405131,0.59100425,-0.28371698,0.56702155,-0.3484159,-0.29588127,0.119002566,1.291215,-0.4762067,1.6667676,2.5667098,-0.3967733,-0.24694562,0.62502074,0.5553504,0.99923337,0.884824,3.5089395
2020-06-11,3.1247523,-0.037357442,41.7521,1.252945,0.44118613,9.709323,0.085118264,6.060527,0.9404229,0.20798832,48.252247,-0.6092391,9.198167,0.38971287,2.1978526,0.8507166,42.74288,1.3249055,0.9615147,3.1487448,1.8258929,-0.40105635,0.015148759,0.10408878,1.2519313,0.6956462,-1.0299681,16.806622,-0.3518534,2.5257323,-0.12677898,12.322215,18.9856,1.2699213,3.3120618,-0.398875,1.0133541,6.851755,1.4247285,145.93628
2020-06-12,1.9762342,-0.16227168,27.540411,2.805397,0.61964846,5.4294767,-0.14313887,3.1490993,2.2487216,0.46365777,31.189392,-0.5305071,10.271558,0.13802826,1.155426,0.8773979,59.31836,2.3543582,0.67173123,1.48077,1.8143404,-0.98187774,0.46919048,0.75183475,1.3003068,0.8019247,-0.8067156,15.593147,0.1295815,2.0218604,0.048708096,16.8728,17.3756,0.7643348,3.7978122,0.22382073,1.6261383,6.218829,1.9980963,130.17699
2020-06-13,2.9726093,-0.026274703,24.49761,3.429824,0.7335323,6.4925117,-0.071279295,2.713519,2.6945934,0.2238071,30.234112,-0.5670755,10.213867,0.625758,1.0600123,0.69315064,66.71211,1.6143636,0.5358744,0.893697,1.216932,-0.9460848,0.7113665,0.82400465,1.1609317,0.93535054,-0.819739,16.009857,0.008541282,1.7662876,0.6146798,17.470352,18.675005,0.32877478,3.7730916,0.17276773,1.688942,5.5756817,1.3590766,121.77801
2020-06-14,2.9152198,0.41073617,21.47092,2.1158128,0.6997856,6.5714893,-0.2332449,2.7543187,1.9412354,0.10556464,24.39349,-0.14686698,7.3052435,0.33552134,1.154855,0.6467247,38.9836,1.4931593,0.66234386,1.8723685,1.4243088,-0.3797513,0.7621826,1.1636683,0.87210184,0.80912244,-0.9512414,13.044695,-0.037139088,2.2393665,0.29642123,10.449429,16.24083,0.8102799,3.262025,-0.3251744,1.9001329,4.278644,0.36998641,97.3855
2020-06-15,2.8281078,-0.14395472,32.23279,2.3012075,1.0299059,5.0371814,0.72167087,4.5385695,0.96591365,0.32736588,39.437214,-0.5645492,15.30844,1.2734637,1.2212372,0.7092563,51.157394,3.3097425,1.3916724,1.6719848,2.4117904,-0.26593983,1.2663432,1.739907,0.8116925,-0.16472253,-0.39861375,13.514484,-0.14742838,4.3256073,-0.38944966,12.882011,14.339314,0.8678397,3.9199812,-0.0076602977,2.3910017,6.056679,1.9293795,87.90261
2020-06-16,2.8828993,0.11904083,40.645763,1.4946057,0.2939288,7.7216406,0.019715477,5.244729,0.9952841,-0.02942416,48.027527,-0.6704463,6.792041,-0.010278761,1.8594916,0.22481284,40.953316,1.1505938,1.2398813,2.1962197,2.288403,-0.53155416,-0.21955669,-0.3878076,1.6567643,1.3415616,-0.9004657,15.609077,-0.22261631,3.1129286,-0.41136453,11.779109,17.634556,1.3004081,3.1583996,-0.27717793,0.43172097,7.290758,1.3620238,130.8046
2020-06-17,2.04465,0.28237975,20.602919,2.8502119,1.1064391,4.9996066,-0.012825055,3.2397594,1.6599612,0.11948806,24.753765,-0.23979229,12.18288,1.1660166,1.019017,0.53486806,41.856155,3.1315677,0.8695714,0.87179506,1.7566009,-0.11910456,0.74680424,2.2190697,0.8310818,0.07076198,-0.3526857,15.251871,0.2655592,3.5105982,0.089973405,12.114443,13.681502,0.6906167,4.1373687,-0.17893164,2.6743317,5.176605,1.1019912,63.44841
2020-06-18,2.7594728,0.22850858,38.727207,2.082152,0.6614605,3.776516,0.06734313,5.656883,1.8809527,0.4042657,47.975723,-0.53961515,12.773854,0.115734786,1.4858906,0.48328558,55.416294,2.6056004,-0.99501735,2.0703404,2.854838,-0.3734994,0.11892021,0.09109199,1.435741,0.31620327,-0.75688094,13.366696,0.014885161,3.856483,-0.34558213,15.804752,22.220913,1.2648265,5.125598,-0.47329125,1.6096392,6.442502,1.2625124,123.72842
2020-06-19,2.391811,0.35257795,35.781525,2.3932197,1.008904,3.6805549,-0.037696075,5.88963,2.0533755,0.55812407,45.49745,-0.66147053,15.833234,0.9810939,1.7411573,0.5748847,76.84582,3.3168354,1.0022879,1.5721078,2.642048,-0.56946474,0.121975064,2.3113096,1.8286788,0.059171855,-0.7181632,19.5111,0.094494194,4.115837,0.20848742,18.808352,23.86563,0.94984317,5.418472,-0.2249876,2.5013747,7.7190266,1.2673341,130.9486
2020-06-20,4.753846,0.15930285,60.866035,4.274111,1.4485452,6.543206,0.25106648,10.80032,5.258586,0.7963393,79.24364,-0.75630915,19.812572,1.2731943,2.5554209,1.0022956,86.14932,1.7188468,-0.1725747,2.9934611,3.4188962,-1.1332897,-1.4141228,0.5175942,1.9295436,-0.08357096,-1.3449652,30.589891,0.35399482,5.9360967,0.25106263,20.441761,36.584747,1.8333533,4.5328956,-0.6563736,3.2965035,12.744034,0.45665568,189.6848
2020-06-21,3.3164837,0.22796555,44.6732,1.7672871,1.3929948,2.320996,0.13202302,7.168577,2.64818,0.4138198,56.07734,-0.5655955,15.364218,0.67032194,1.8864162,0.66179794,68.681435,2.9121,-0.12283003,2.2442417,3.0680537,-0.6670955,0.045507908,-0.46218598,1.7612253,0.39937508,-1.1153551,18.792458,0.17491084,4.146515,-0.09358755,19.55872,25.988049,1.3581225,5.0714965,-0.5668676,2.3224692,9.310736,1.1822278,154.35803
2020-06-22,2.625342,0.28977254,17.727745,2.4210162,1.0473112,4.20887,-0.21273603,2.323893,2.346114,0.29394373,20.86871,-0.15768112,7.272458,0.6610956,0.78112614,0.29522306,31.99704,1.9048481,0.74049336,1.0274649,1.6768321,-0.27005824,0.62962276,1.9227047,0.588968,0.44602662,-0.31520933,11.738948,0.01740681,3.115511,0.003259927,8.049994,10.485275,0.68592054,3.0185604,-0.05222001,2.1758738,4.193284,0.9108952,53.903732
2020-06-23,2.6509113,0.55217874,35.042812,2.0975552,0.8719763,3.0853715,4.177739,4.026841,-0.7645736,0.26544055,40.334297,-0.5564667,26.450468,1.1875162,0.81337726,0.36640292,99.968796,3.9401085,1.2580643,1.3464237,3.6768456,0.3463753,0.202721,0.76223415,1.3553188,-1.0698379,-1.103081,26.65839,0.36140144,2.5302148,-0.06307775,52.20574,27.222239,-0.5427499,4.656395,-0.27001947,3.041019,16.868513,3.9925222,94.964165
2020-06-24,-0.8540962,1.3519976,46.29192,4.751705,0.38671976,11.757608,0.33368382,2.851747,10.031618,-0.82689744,52.77848,-0.6824781,8.375403,2.5405965,1.5136395,1.0794858,58.33716,6.1359625,5.4803057,2.9729946,3.7194862,1.5314792,0.3524294,3.0482821,2.2682855,-0.24754485,-0.31621355,30.37766,0.80341727,5.182207,0.13953055,13.453392,35.065567,1.0750669,2.7162251,-2.400961,-1.7066615,24.746078,-0.034312487,34.625443
2020-06-25,3.7009954,0.015565455,33.471813,9.869732,0.8654829,6.2671986,-0.022577407,6.0460205,3.6505613,0.5761832,41.695396,-0.8158145,18.121317,2.0309997,1.1602399,1.3500181,128.14992,4.650286,3.3856213,0.37003446,3.5655184,-1.291377,-0.37844336,4.322256,1.7447981,-0.768515,-0.5903998,37.689816,0.011604838,5.5799227,0.09252817,27.972374,31.641418,-0.43203196,4.8272448,0.60170734,4.6638327,10.216671,0.27103406,105.91273
2020-06-26,1.7885795,0.48598608,30.199156,4.36644,0.68947834,5.1930695,-0.037529133,4.6670265,3.7166626,0.70871675,38.392136,-0.4620337,11.163499,0.5825887,1.330759,0.6374117,82.401215,3.6487408,0.5099294,1.3477781,3.0366588,-0.8353537,0.21800673,0.006635785,1.4099194,0.9589815,-0.52566344,25.272575,-0.10550925,3.2811563,0.64378154,22.575878,30.614813,0.957813,4.386902,0.24222228,2.3988922,8.57195,1.000535,142.24283
2020-06-27,4.4280806,0.9524822,55.54899,9.0197735,1.0021712,10.524628,0.20983392,4.8687735,7.227262,1.162034,54.93068,-0.3517443,14.066135,0.8364402,2.18093,-0.9588177,116.52465,4.7831564,2.439354,1.879539,5.2562675,1.5655898,0.1442703,4.2921247,1.9713321,-0.8134701,-1.3683655,37.827656,0.056811184,6.7326436,-1.7942717,25.953232,38.50617,1.4731419,4.99391,0.016305137,2.884247,9.748803,1.8357598,73.97788
2020-06-28,4.028797,0.1349366,30.911688,7.563865,1.3238597,5.175564,0.14169571,3.9365084,4.0268106,0.29312354,37.390087,-0.5208633,12.615579,1.8236334,1.0713556,0.5204847,100.142555,2.9097571,3.436286,0.86214685,3.3243332,-0.41242388,0.17420578,3.948661,1.8358839,-0.23636073,-0.6919285,28.5169,0.089625,4.7299957,0.04105312,20.685808,27.142916,0.099297106,4.169051,-0.0071022306,3.756403,7.8964825,1.961253,78.8861
2020-06-29,5.4029922,0.034294654,30.018387,12.801484,1.3776159,10.927567,0.11821778,5.365625,5.667048,0.10321713,36.79662,-1.033366,15.305966,1.6111374,1.2810922,0.83748376,128.86804,5.16686,4.3766775,0.6872426,2.8897886,-0.47597757,0.8506063,6.7497854,2.5010445,0.6980016,-0.3152241,41.40468,0.039638963,5.589729,0.52637064,31.443218,48.901577,0.3515163,6.5174694,-0.25434324,6.0733647,9.462743,1.3152598,82.552956
2020-06-30,9.023638,-0.2097336,33.725986,17.431774,1.0773512,16.388533,0.31654927,7.0147014,9.457613,0.20125812,43.306248,-1.385125,19.258797,2.422327,1.4448955,0.42998397,145.57588,7.6748343,5.639221,1.8846172,3.5374308,0.7791716,2.341576,13.235279,2.9664915,1.3021613,0.12456492,51.905365,-0.021642186,6.709819,0.87507784,41.28659,73.72281,1.7335395,10.277199,-0.674501,7.1255684,7.792841,3.0544353,77.497604
2020-07-01,9.086649,0.32728085,41.254803,13.571816,1.0897627,15.050011,0.4829939,5.7479734,8.170673,0.15504678,44.587486,-1.3600174,15.620248,1.9376588,1.518323,0.34777507,123.819084,5.1812463,5.9721475,1.1090984,3.2940931,0.9480686,1.3796885,12.066336,3.333892,0.5582365,-0.3818519,41.146484,-0.24169204,4.9871035,0.50969356,33.17979,54.16921,1.0508262,7.08447,-0.58286625,5.9421387,7.326952,3.2087626,65.418945
2020-07-02,7.829948,0.4466257,50.852207,19.948458,1.2452699,14.824829,-0.113482535,9.787012,8.962327,-0.30581853,60.8349,-1.5765148,23.983465,3.0130944,1.8415747,1.8470439,197.91502,6.747429,6.456111,0.9894444,4.042983,-0.06768084,0.29987073,11.749783,3.3622036,0.2290922,-1.6017164,62.69227,0.2141491,5.7802505,1.0102686,46.83789,59.03726,0.31950378,9.449295,-0.7514395,5.375822,10.37528,2.5078835,133.30113
