Day,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-06-02,45,0,0,0,0,0,38,0,0,139,1,1,47,0,54,15,5,0,1208,8,18,0,0,18,0,0,26,0,1,100,0,11,0,173,10,1,146,73,17,74,7,23,20,43,0,0,0,1,29,2,6,0,1,0,107,0,12,2,0
2020-06-03,33,0,0,4,0,0,7,1,0,32,0,1,227,0,42,31,4,0,1042,3,5,0,0,9,0,0,15,11,6,104,0,12,0,0,24,2,149,120,26,98,1,24,28,13,2,1,0,1,1,13,17,0,1,0,22,0,26,0,1
2020-06-04,93,0,0,5,1,0,34,0,2,30,0,1,468,0,44,19,0,0,1431,12,19,0,3,0,0,0,35,2,1,105,0,19,0,148,27,6,0,124,31,-56,9,32,17,18,0,0,0,0,12,14,25,2,0,0,57,1,26,3,0
2020-06-05,84,0,0,5,3,0,30,0,4,70,0,0,75,0,72,265,0,1,1376,12,5,0,0,10,0,0,19,3,0,281,0,6,0,474,29,6,280,142,54,26,3,55,23,42,2,2,0,0,6,17,24,3,1,1,33,0,45,0,0
2020-06-06,80,0,0,0,0,0,56,0,4,66,1,0,0,2,116,31,0,0,1314,14,21,0,0,14,0,0,27,12,1,257,0,10,0,0,18,3,110,405,14,68,0,31,50,28,5,0,0,0,1,14,24,4,1,0,0,2,13,5,1
2020-06-07,0,0,0,0,0,0,35,0,0,42,0,0,0,0,70,9,0,0,1462,8,20,0,0,0,0,0,65,0,0,119,0,9,0,0,32,0,0,0,35,43,0,0,0,22,5,0,0,3,0,18,25,0,0,0,0,0,29,0,0
2020-06-08,140,0,0,3,0,0,38,0,3,0,1,1,445,0,74,46,0,2,846,9,18,0,3,0,0,1,19,12,0,87,0,10,0,429,19,2,207,274,32,34,8,64,30,31,3,4,0,0,24,11,72,10,1,0,104,0,38,4,0
2020-06-09,40,0,0,3,0,0,68,0,2,94,0,0,120,0,76,38,0,0,1255,0,46,0,0,33,0,0,12,4,0,87,0,10,0,384,36,2,170,0,14,64,3,43,0,44,1,0,0,1,0,11,0,0,2,0,161,0,40,1,0
2020-06-10,48,0,0,2,2,0,24,0,0,102,4,0,253,0,72,61,0,1,1166,6,0,0,0,20,0,0,28,4,0,123,0,10,0,321,18,0,176,218,16,50,4,38,47,15,4,1,0,1,27,7,86,2,1,0,51,0,23,1,1
2020-06-11,199,0,0,0,4,0,31,0,0,77,0,0,19,0,74,51,1,0,1848,10,16,0,0,4,0,-1,23,2,2,250,0,13,0,329,28,0,149,161,31,79,11,19,46,31,10,1,0,0,26,9,49,2,0,0,43,1,62,13,1
