Day,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-05-22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,6,0,1,0,6,0,0,9,11,3,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0
2020-05-23,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-05-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2020-05-27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,1,0,0,56,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020-05-28,1,0,0,0,0,0,0,0,0,6,0,1,2,0,1,0,0,0,40,0,0,0,0,0,0,0,1,0,0,6,0,0,0,10,0,0,14,11,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
2020-05-29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,3,0,0,0,10,0,0,9,0,1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2020-05-30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020-05-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
2020-06-02,1,0,0,1,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,62,1,1,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,41,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,7,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
2020-06-05,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,1,0,8,5,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-06,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-06-08,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-06-09,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,0,0,8,0,0,0,9,0,0,0,0,1,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,1,0,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
2020-06-11,4,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,2,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,2,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020-06-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0
2020-06-14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-16,0
