Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-06-25,1,0,32,3,0,10,0,5,3,0,45,0,24,0,3,1,120,2,3,0,1,0,3,0,0,-1,0,39,-1,3,0,25,29,0,-2,1,3,20,3,117
2020-06-26,2,0,25,9,1,4,0,8,8,0,40,0,9,0,0,0,99,5,1,1,4,0,-1,1,0,0,0,21,0,2,1,35,46,0,0,0,1,14,0,152
2020-06-27,1,0,76,9,1,7,0,4,7,0,64,0,10,1,1,1,137,6,4,1,3,1,1,3,0,0,0,44,0,9,0,25,35,0,6,0,4,11,4,69
2020-06-28,17,1,29,1,1,5,0,0,7,0,23,0,15,1,0,0,86,2,5,2,4,0,1,0,0,1,0,20,0,1,0,7,14,1,7,0,6,1,0,92
2020-06-29,0,0,32,10,0,3,0,2,3,0,32,0,15,0,0,1,124,-1,5,1,0,0,0,3,0,0,1,25,0,9,0,25,43,0,4,0,3,15,0,88
2020-06-30,4,0,13,5,0,31,0,7,0,0,30,0,24,1,0,0,158,9,1,-1,1,1,3,7,0,4,0,54,0,7,1,45,108,1,12,0,5,7,1,63
2020-07-01,8,0,67,17,0,18,0,8,9,0,57,0,0,-1,1,0,127,4,3,0,3,0,1,8,0,0,0,26,0,8,0,27,45,0,8,0,4,13,0,57
2020-07-02,4,0,56,28,5,19,0,15,11,0,57,0,7,0,2,0,231,5,9,7,3,0,1,2,0,1,0,57,0,1,1,53,54,0,11,0,1,14,2,142
2020-07-03,1,0,35,13,1,22,0,5,12,0,39,0,11,0,1,0,149,9,0,0,-1,0,1,1,0,0,0,54,0,4,1,51,86,1,10,0,5,10,-2,79
2020-07-04,3,0,26,4,0,130,0,-3,8,0,47,0,7,0,1,0,98,2,0,1,5,0,0,4,0,0,1,48,0,17,0,22,22,0,5,0,1,4,1,47
2020-07-05,16,0,41,11,1,2,0,4,6,0,58,0,16,0,1,1,159,2,6,0,0,0,0,26,0,0,0,55,0,0,2,35,51,1,2,0,3,4,0,93
2020-07-06,30,0,80,33,2,11,0,2,24,0,140,0,151,5,-2,2,164,5,12,0,2,0,1,34,0,0,0,44,1,8,1,26,106,0,1,0,7,6,0,145
2020-07-07,7,0,58,6,1,29,0,8,5,0,75,0,6,1,2,0,77,3,2,3,1,0,1,1,0,0,2,30,0,1,4,42,55,0,9,0,6,8,0,62
2020-07-08,-4,0,29,40,0,28,0,11,17,0,27,0,11,0,1,0,102,10,2,3,1,0,0,7,0,0,0,54,0,9,4,24,56,0,5,0,2,4,0,57
2020-07-09,19,0,60,9,1,14,0,5,7,0,72,0,18,1,3,0,135,8,3,3,6,0,0,1,0,0,0,63,0,4,1,31,33,1,6,0,4,4,5,115
2020-07-10,4,0,55,23,3,29,0,7,16,1,69,0,22,5,1,0,149,8,0,0,4,0,0,18,0,0,1,64,0,2,3,40,51,2,12,0,5,3,0,66
2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,16,0,103,39,6,32,1,27,32,2,116,1,36,5,3,0,257,14,11,2,5,0,5,24,0,0,1,126,0,32,1,107,160,4,30,0,15,18,1,188
2020-07-13,6,0,46,37,4,13,0,19,16,0,68,0,57,8,0,2,252,15,5,1,7,0,2,29,0,0,3,72,2,14,5,67,70,1,24,0,11,8,0,203
2020-07-14,7,0,100,3,2,8,0,2,4,0,40,1,13,1,0,1,136,6,4,0,3,0,3,0,0,0,1,55,0,8,6,39,77,0,8,0,5,7,3,32
2020-07-15,1,0,135,18,0,39,0,22,7,0,45,0,7,4,3,6,112,4,15,0,4,0,1,10,0,0,0,83,0,17,2,50,66,2,10,0,9,7,0,79
2020-07-16,0,0,54,38,3,20,0,6,15,0,24,0,-1,2,0,0,233,22,47,1,2,1,4,25,0,0,5,91,0,11,2,59,117,5,14,0,5,17,3,369
2020-07-17,25,0,49,16,2,7,0,7,8,2,71,0,23,5,3,0,208,15,25,0,5,0,4,26,0,0,0,74,2,2,-1,57,58,2,15,0,14,11,0,134
2020-07-18,11,0,62,35,2,40,0,14,27,0,57,0,30,3,2,0,187,9,1,1,5,0,1,30,0,1,0,83,0,12,3,69,122,6,21,0,10,12,4,101
2020-07-19,8,0,53,31,-1,1,0,6,34,0,51,0,25,-1,1,0,200,27,7,1,7,0,2,60,0,0,5,106,0,17,0,42,90,1,13,0,8,8,1,85
2020-07-20,11,0,44,35,0,8,0,3,39,0,41,0,22,1,1,0,166,10,17,1,2,1,4,71,0,0,2,85,0,21,1,37,79,0,12,0,16,8,0,60
2020-07-21,7,0,62,12,4,59,1,18,14,0,52,0,20,0,1,0,131,8,6,0,3,0,3,28,0,6,1,79,0,0,4,68,78,2,6,1,3,14,0,76
