Day,Alameda,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba
2020-06-14,137.18748,1.4239157,8.97068,0.6380032,1.1606778,63.133488,0.5331328,3.8636262,117.51956,0.28693414,6.965584,81.36537,0.1645499,109.430595,36.917953,1.750714,0.81697476,1967.5731,10.295892,16.708134,0.3949042,3.216497,11.865844,0.018563632,0.14218114,19.294033,4.694675,2.2939115,429.39496,32.910995,-0.065907,345.9397,73.40033,0.569449,306.19864,341.7803,67.78221,89.44979,5.2870674,46.765503,44.22277,71.727974,6.54052,2.3571737,1.1164511,37.121788,37.838722,77.08782,-0.14881942,0.8732535,0.7466858,50.054222,-0.15419644,76.33953,2.7909095,5.3458767
2020-06-15,142.8617,1.516863,9.47639,0.5280365,1.224689,67.509575,0.5705267,3.9396098,127.32301,0.3384711,6.867343,84.05505,0.23717225,120.353386,39.474876,1.8153079,0.8663924,2058.3506,12.075146,18.154459,0.37806803,3.308615,13.346715,0.03040031,0.13446547,21.124565,5.1246004,2.408126,458.5221,35.501858,-0.116079256,371.29153,81.72666,0.67407656,332.06235,356.2842,70.9987,100.64915,5.801384,48.850136,47.94689,78.304565,7.2658052,2.6590538,1.0362438,39.118706,38.875034,87.499504,-0.1296882,0.81907755,0.8292004,54.135025,-0.07746004,80.77681,3.2468152,5.935995
2020-06-16,143.66414,1.5293353,9.753109,0.5426531,1.3350673,69.292274,0.5967003,3.813693,132.46085,0.38514823,6.5816545,83.70881,0.27235729,126.65917,40.434853,1.8191781,0.86099637,2066.5212,13.16426,18.833628,0.33018073,3.2685227,14.085695,0.025367446,0.11727624,22.185438,5.300949,2.4933724,469.50443,36.539364,-0.14645988,381.68124,87.70294,0.7624961,344.93118,356.84573,71.63745,107.86641,6.1438055,48.96046,49.722717,82.08918,7.695112,2.8657324,0.9253866,39.502743,38.34721,95.12701,-0.10330272,0.7733908,0.88026035,55.81021,0.011752203,82.70045,3.5675166,6.3081594
2020-06-17,141.11383,1.4892318,9.614333,0.5384958,1.3316065,68.09579,0.59026116,3.7274888,130.07558,0.38165563,6.485668,82.09749,0.26025748,124.195694,39.673355,1.775235,0.8366853,2025.6772,12.907122,18.516066,0.3177877,3.1877074,13.807931,0.021055486,0.110829666,21.811104,5.176437,2.4463716,460.16782,35.940624,-0.1369224,374.06537,86.26083,0.7510974,338.1531,349.98047,70.37574,105.82902,6.02959,48.09714,48.80308,80.634186,7.5621586,2.8173585,0.9014937,38.778305,37.702213,93.38385,-0.10096983,0.75890476,0.8688263,54.71452,0.01440879,81.13314,3.4759479,6.175741
2020-06-18,139.12346,1.4792737,9.397339,0.7097856,1.2814844,64.980225,0.56962824,3.7302678,122.69684,0.32114297,6.8971815,80.76935,0.19240272,114.135765,37.52585,1.7276238,0.798322,1972.6552,11.184551,17.1114,0.3589727,3.2243142,12.504753,-0.00030690432,0.12672998,20.180624,4.774298,2.3367639,436.20615,34.09501,-0.09454045,352.42682,79.59044,0.67294204,315.90308,341.86505,68.706215,94.85464,5.5045304,47.000885,45.499187,75.387924,6.830952,2.4977667,1.0566318,37.414738,37.70311,83.32492,-0.14127682,0.8528803,0.7622912,51.153835,-0.08963812,77.924065,2.9430535,5.695521
2020-06-19,136.48688,1.4976277,9.192093,0.87113273,1.2219,62.892483,0.55112433,3.6323628,117.899635,0.33936518,7.075714,79.4717,0.16695473,108.9993,36.347954,1.692478,0.74040127,1923.6997,10.429273,16.237478,0.33887228,3.10238,11.793869,-0.032006904,0.10610566,19.447365,4.670317,2.4391763,420.31598,32.54611,-0.04817049,338.52097,75.74692,0.5856469,301.75113,334.0097,67.07675,89.75111,5.2879558,45.48983,43.890934,72.16492,6.537817,2.5009758,1.1135827,36.486496,37.002804,78.53298,-0.18776082,0.8524853,0.745655,49.298244,-0.13892108,76.035255,2.5509036,5.43925
2020-06-20,138.83281,1.5449052,9.323551,0.70854396,1.3760347,63.8477,0.5333097,3.8600807,117.80312,0.31602758,7.0768156,79.52131,0.09204867,106.3475,36.13098,1.7411752,0.8761114,1940.9707,10.66285,16.50845,0.40094715,3.3249438,12.344607,-0.0036109202,0.12910795,19.394665,4.59121,2.3311033,419.8015,33.598347,-0.011313256,336.6443,74.99199,0.739491,299.3266,337.06802,68.303604,87.275665,5.446228,47.662697,43.282288,72.177925,6.84303,2.4621463,1.141106,37.48952,38.617733,76.29913,-0.14986497,0.92140007,0.6821039,49.75129,-0.18459988,75.3307,2.5859134,5.5585995
2020-06-21,144.89702,1.549593,9.751774,0.7189473,1.2371337,66.5814,0.5719331,3.9566355,124.6931,0.32593483,7.464484,84.051254,0.18104479,113.8739,38.323936,1.7373936,0.83511823,2049.4836,11.081403,17.268053,0.4109872,3.4451823,12.669414,0.017409926,0.13751704,20.303522,4.839633,2.3425941,445.30865,35.01851,-0.092380166,358.62314,78.96349,0.7116258,319.4921,355.69522,71.41413,93.204285,5.4959517,49.0135,45.996372,75.966576,6.853897,2.4427516,1.179712,38.729774,39.852634,80.96112,-0.16249907,0.9151035,0.7508354,51.980705,-0.15696275,79.70848,2.8525515,5.7529345
2020-06-22,151.20026,1.6062157,10.435388,0.5354977,1.4546055,73.559746,0.65163285,3.9184299,141.54094,0.4214803,6.772599,87.08193,0.2939998,135.19084,42.59517,1.8530257,0.91336757,2171.2048,14.315175,20.10592,0.32999238,3.4311683,15.165491,0.040915187,0.10503534,23.810736,5.542432,2.5808787,496.7421,39.056152,-0.19539022,404.33533,95.02311,0.91037655,367.55594,374.13474,75.64524,116.15975,6.5173397,51.604847,52.81624,87.85187,8.199518,3.064212,0.8959091,41.492916,40.010143,103.13258,-0.08016463,0.7790396,0.9419566,59.078686,0.049067434,87.302605,3.921553,6.781569
2020-06-23,153.28542,1.6796368,10.770392,0.4628229,2.0935326,75.200554,0.73379004,3.7283387,148.8202,0.37752956,5.1406355,88.35997,0.14914718,152.03653,42.883392,2.0781684,1.0882663,2272.1226,14.287182,23.086168,0.19138636,2.961958,14.779971,0.12353795,-0.031819183,26.293613,5.569523,3.1565652,547.04,37.871914,-0.37874568,445.31866,104.440285,0.6341653,407.25595,390.80136,77.39304,135.9145,6.5803747,50.93527,56.770668,92.51974,7.5088744,4.1887884,0.552251,41.82821,35.478573,123.83536,0.052316513,0.39649415,1.3378645,61.763683,0.40224385,92.82835,5.381671,7.3346553
